,term,tfidf,counts,month_yr,term_positive,tfidf_positive,counts_positive,term_neutral,tfidf_neutral,counts_neutral,term_negative,tfidf_negative,counts_negative
0,kodak building,0.022813762057412916,38,8-2016,kodak building,0.03468208092485549,6,kodak building,0.024251391653954527,32,presto card,0.10985995398627711,49
1,presto card,0.02014310568284339,55,8-2016,great see,0.02712430075537721,5,big move,0.02250484875960112,30,presto card scam,0.090477761121602,45
2,rail cars,0.019759795686606567,30,8-2016,flexity freedom,0.021511063616248112,4,rail cars,0.021818661108761378,27,card scam,0.090477761121602,45
3,big move,0.018767815201313258,32,8-2016,bombardier wins order,0.012261967303812961,3,cars bombardier,0.016050631119495347,24,warns commuters,0.04078167293486977,17
4,card scam,0.01594322827058066,49,8-2016,deliver bilevel commuter,0.012261967303812961,3,job jobs,0.0138592750533049,13,warns commuters presto,0.04078167293486977,17
5,presto card scam,0.01594322827058066,49,8-2016,davenport diamond,0.011526087167170667,5,eglinton crosstown,0.013572784637515052,16,commuters presto card,0.04078167293486977,17
6,cars bombardier,0.014210595961722843,25,8-2016,grade separation project,0.005985607844617358,4,burlington station,0.012793176972281446,12,commuters presto,0.04078167293486977,17
7,eglinton crosstown,0.009902052694688303,16,8-2016,province issues final,0.005985607844617358,4,crosstown lrt,0.011398844840079771,15,crisis crisis,0.03629058834906219,11
8,crosstown lrt,0.008825940057875287,15,8-2016,province issues,0.005985607844617358,4,bilevel cars,0.00893967762886182,19,stumbles crisis,0.03629058834906219,11
9,move storey,0.008650213150127928,15,8-2016,issues final approval,0.005985607844617358,4,rail cars bombardier,0.008694244885510634,13,stumbles crisis crisis,0.03629058834906219,11
10,bilevel cars,0.007468747186937726,20,8-2016,issues final,0.005985607844617358,4,mount dennis,0.00847566719841758,11,warning presto,0.026613447019140334,12
11,commuters presto card,0.0059758731428599405,19,8-2016,approval davenport,0.005985607844617358,4,move storey,0.008028416125355523,12,warning presto card,0.026613447019140334,12
12,commuters presto,0.0059758731428599405,19,8-2016,grade separation,0.005985607844617358,4,watch move,0.008028416125355523,12,issues warning,0.025956948943902294,10
13,warns commuters,0.0059758731428599405,19,8-2016,approval davenport diamond,0.005985607844617358,4,supply bilevel,0.006513763170451087,16,suspect killed,0.02526473369774212,10
14,warns commuters presto,0.0059758731428599405,19,8-2016,final approval davenport,0.005985607844617358,4,supply bilevel cars,0.006513763170451087,16,terror suspect,0.020822670027696707,8
15,supply bilevel,0.005543628162211515,17,8-2016,final approval,0.005985607844617358,4,contract supply bilevel,0.005962869176040541,15,threat terror suspect,0.020822670027696707,8
16,supply bilevel cars,0.005543628162211515,17,8-2016,diamond grade separation,0.005985607844617358,4,contract supply,0.005962869176040541,15,issues warning presto,0.020754071181604442,9
17,bombardier awarded contract,0.005225330490661837,14,8-2016,diamond grade,0.005985607844617358,4,bombardier awarded contract,0.005368725988283599,13,made aware,0.019899302932663853,8
18,contract supply bilevel,0.005145513525849265,16,8-2016,davenport diamond grade,0.005985607844617358,4,bombardier awarded,0.005368725988283599,13,made aware threat,0.019899302932663853,8
19,contract supply,0.005145513525849265,16,8-2016,separation project,0.005985607844617358,4,awarded contract,0.005368725988283599,13,aware threat,0.019899302932663853,8
0,light rail,0.016723656501635927,53,7-2016,presto card,0.019833058893694272,4,light rail,0.019149835866050218,46,ontmintransport stevendelduca,0.0343046525736983,5
1,job jobs,0.012640352938494758,16,7-2016,looks like,0.016216216216216217,3,job jobs,0.016473544922824067,16,legal action,0.029598218902767797,9
2,legal action,0.011580617514767085,41,7-2016,great day,0.016216216216216217,3,serves bombardier,0.012266553758266584,17,rush hour,0.018867924528301886,2
3,slow order,0.011208967173738992,14,7-2016,nothing done,0.016216216216216217,3,legal action,0.01183033779758194,32,action late,0.018497940016406304,7
4,topoli onpoli,0.010908774996554751,15,7-2016,longbranch want respect,0.010810810810810813,6,rail vehicles,0.01104319672197941,33,threatens legal action,0.018497940016406304,7
5,rail vehicles,0.010006504274377949,40,7-2016,want respect legion,0.010810810810810813,6,light rail vehicles,0.01104319672197941,33,threatens legal,0.018497940016406304,7
6,light rail vehicles,0.009785721613239593,39,7-2016,want respect,0.010810810810810813,6,delivery light,0.009902140657951284,30,rail vehicles,0.018497940016406304,7
7,serves bombardier,0.009511109917072378,17,7-2016,respect legion,0.010810810810810813,6,delivery light rail,0.009275968745563863,29,action late delivery,0.018497940016406304,7
8,delivery light,0.008888729196229982,36,7-2016,canadaday longbranch want,0.010810810810810813,6,late delivery,0.009258243981846692,28,legal action late,0.018497940016406304,7
9,late delivery,0.00866393582373892,35,7-2016,canadaday longbranch,0.010810810810810813,6,threatens legal action,0.008445977966194536,27,late delivery,0.018497940016406304,7
10,delivery light rail,0.008416519033153713,35,7-2016,longbranch want,0.010810810810810813,6,threatens legal,0.008445977966194536,27,topoli onpoli,0.01691824429047568,3
11,threatens legal action,0.008042497747685886,34,7-2016,hello canadaday longbranch,0.010810810810810813,6,legal action late,0.007967695960271559,26,every single,0.016104780954590073,2
12,threatens legal,0.008042497747685886,34,7-2016,hello canadaday,0.010810810810810813,6,action late,0.007967695960271559,26,sad part,0.016104780954590073,2
13,action late,0.007677462805434978,33,7-2016,many people,0.010810810810810811,2,action late delivery,0.007967695960271559,26,late delivery light,0.015711948766898444,6
14,action late delivery,0.007677462805434978,33,7-2016,pleasant surprise,0.010810810810810811,2,late delivery light,0.007328698394539761,24,light rail,0.015711948766898444,6
15,legal action late,0.007677462805434978,33,7-2016,smartcommute team,0.010810810810810811,2,etobicoke rezoning vote,0.006535480518788526,14,light rail vehicles,0.015711948766898444,6
16,rezoning vote,0.007220488547332773,15,7-2016,flexity freedom,0.010810810810810811,2,etobicoke rezoning,0.006535480518788526,14,delivery light rail,0.015711948766898444,6
17,late delivery light,0.006941563872688327,30,7-2016,would love,0.010810810810810811,2,rezoning vote,0.006535480518788526,14,delivery light,0.015711948766898444,6
18,etobicoke rezoning vote,0.006497172319957948,14,7-2016,lakeshore west,0.009227604222629988,2,city etobicoke,0.006535480518788526,14,fare dist,0.014387095260010913,2
19,etobicoke rezoning,0.006497172319957948,14,7-2016,like yesterday,0.007839269471713914,2,challenges city etobicoke,0.006535480518788526,14,fare cost,0.009433962264150943,2
0,kathleen wynne,0.018693022727246364,28,6-2016,kathleen wynne,0.017054734714444013,5,new stations,0.019644876321607562,23,day new,0.023774668536049027,3
1,new stations,0.016772473806594933,26,6-2016,new freight,0.017054734714444013,5,kathleen wynne,0.019158604891527802,22,bad planning,0.02127659574468085,2
2,fare integration,0.012362509079077441,20,6-2016,award union,0.0068990548753732036,6,fare integration,0.01401925009546102,17,kitchener line,0.02127659574468085,2
3,wrestles fare fair,0.008966276969183928,23,6-2016,award union pearson,0.0068990548753732036,6,fare fair,0.011432678597814367,22,rides rev,0.02127659574468085,2
4,wrestles fare,0.008966276969183928,23,6-2016,ch receives,0.0068990548753732036,6,wrestles fare,0.011432678597814367,22,union pearson,0.02127659574468085,2
5,fare fair,0.008966276969183928,23,6-2016,union pearson express,0.0068990548753732036,6,wrestles fare fair,0.011432678597814367,22,customer service,0.02127659574468085,2
6,board meeting,0.007846072082266755,12,6-2016,union pearson,0.0068990548753732036,6,board meeting,0.009276618166495089,11,new schedules,0.018407356396493397,2
7,rail service,0.007427413909520595,12,6-2016,pearson express,0.0068990548753732036,6,job jobs,0.008100810081008101,9,happen stevendelduca,0.016912394294964498,2
8,onpoli topoli,0.006741161142239122,11,6-2016,reach agreement expand,0.006847182482051219,5,fare distance,0.0072007200720072,8,new schedule,0.016912394294964498,2
9,kitchener line,0.006591987022305332,10,6-2016,reach agreement,0.006847182482051219,5,live facebook,0.0072007200720072,8,suspect board,0.016673581413452192,3
10,jen keesmaat,0.006076975016880487,9,6-2016,agreement expand,0.006847182482051219,5,john tory,0.006942879921807668,8,deal suspect board,0.006451890258373561,2
11,job jobs,0.006076975016880487,9,6-2016,agreement expand rail,0.006847182482051219,5,onpoli topoli,0.006927909795242238,9,evacuated hwy,0.006451890258373561,2
12,relief line,0.006076975016880487,9,6-2016,expand rail,0.006847182482051219,5,big move,0.006382734360850417,12,evacuated hwy police,0.006451890258373561,2
13,opt davenport,0.0054017555705604325,8,6-2016,cn reach agreement,0.006847182482051219,5,bruce mccuaig,0.006324175686331396,8,deal suspect,0.006451890258373561,2
14,new schedule,0.0054017555705604325,8,6-2016,cn reach,0.006847182482051219,5,rail service,0.0063006300630063005,8,board vehicle,0.006451890258373561,2
15,big move,0.005242094100372747,12,6-2016,chipman award union,0.005598488082340196,5,could see,0.0029701435208366813,8,police deal,0.006451890258373561,2
16,topoli onpoli,0.0050320952750900795,8,6-2016,chipman award,0.005598488082340196,5,big move could,0.0029701435208366813,8,police deal suspect,0.006451890258373561,2
17,operating costs,0.0027041235469683414,8,6-2016,willis chipman,0.005598488082340196,5,move could,0.0029701435208366813,8,says evacuated,0.006451890258373561,2
18,big move could,0.0027041235469683414,8,6-2016,willis chipman award,0.005598488082340196,5,move could see,0.0029701435208366813,8,says evacuated hwy,0.006451890258373561,2
19,could see,0.0027041235469683414,8,6-2016,receives prestigious willis,0.004597689824048125,4,operating costs,0.0029701435208366813,8,suspect board vehicle,0.006451890258373561,2
